OID,NDVI_center,Building_Coverage,Weighted_Height,SPEED_M_s_,ALT_M_,NR_TAC,NR_PCI,Base_Central_frequency_point,Base_Electronic_downtilt,Base_Mechanical_downtilt,Base_Power,Match_Dist,DEM_center,True_3D_Dist,Building_Coverage,Match_Angle_sin,Match_Angle_cos,Base_Direction_angle_sin,Base_Direction_angle_cos,NR_BAND_enc,Base_Bandwidth_enc,log_Match_Dist,log_True_3D_Dist,Power_to_Dist_ratio,Match_Dist_bin,SS_RSRP
7269,0.53638798,0,0,18.61285714,247.2857143,10121472,484,636664,6,3,24,266.6400098,252,266.8314286,1.35E-16,-0.999827056,-0.01859728,-0.5,-0.866025404,1,0,5.589642831,5.590357785,0.090008997,3,-73.57142857
7270,0.548178971,0,0,21.46,251.5,10121472,484,636664,6,3,24,300.5025593,257,300.535,9.20E-17,-0.998586336,-0.053153822,-0.5,-0.866025404,1,0,5.708778505,5.708886096,0.079866208,3,-67
7271,0.571381986,0,0,12.55333333,253,10121472,484,636664,6,3,24,336.3673712,260,336.38,8.70E-17,-0.999724885,-0.02345535,-0.5,-0.866025404,1,0,5.821172459,5.821209892,0.071350559,3,-67.66666667
7272,0.597422004,0,0,47.48333333,264.6666667,10121472,484,636664,6,3,24,689.146861,262,689.7033333,8.84E-17,-0.948529613,-0.316688448,-0.5,-0.866025404,1,0,6.536904417,6.537710402,0.034825668,7,-75.33333333
7273,0.593010008,0,0,43.09,269,10121472,484,636664,6,3,24,383.126403,265,383.35,9.50E-17,-0.999999142,0.001310124,-0.5,-0.866025404,1,0,5.950971673,5.951553596,0.062642511,4,-73
7274,0.585349977,0,0,47.34,277,10121472,484,636664,6,3,24,446.7508976,269,447.305,1.04E-16,-0.874076488,0.485788321,-0.5,-0.866025404,1,0,6.104237046,6.105473804,0.053721213,5,-73
7275,0.549302995,0,0,43.27,280.5,10121472,400,636664,6,3,24,500.8878075,274,501.545,1.30E-16,-0.558582829,0.829448746,0.866025404,-0.5,1,0,6.218376604,6.219685188,0.047914921,5,-73
7276,0.54341501,0,0,48.49,278.5,10121472,327,636664,0,4,24,1401.947297,278,1402.24,1.28E-16,-0.676649085,-0.736305654,0.342020143,0.939692621,1,0,7.246330515,7.246539127,0.017119046,9,-71
7277,0.546540976,0,0,23.23,262.25,10121472,484,636664,6,3,24,510.0092171,283,510.05,1.28E-16,-0.999985745,-0.005339541,-0.5,-0.866025404,1,0,6.236387627,6.236467433,0.047057973,5,-74
7278,0.571139991,0,0,25.279,266.3,10121472,484,636664,6,3,24,716.3447303,289,716.528,1.28E-16,-0.988137299,-0.153573038,-0.5,-0.866025404,1,0,6.57555652,6.575811971,0.033503422,7,-73.6
7279,0.593501985,0,0,25.57666667,273.1666667,10121472,484,636664,6,3,24,868.9320089,291,869.1783333,1.28E-16,-0.967368379,-0.253374068,-0.5,-0.866025404,1,0,6.768415058,6.768698171,0.027620113,7,-74.33333333
7280,0.594684005,0,0,34.86,278.3333333,10121472,327,636664,0,4,24,1479.611973,289,1479.89,1.28E-16,-0.714368396,-0.699769816,0.342020143,0.939692621,1,0,7.300210777,7.300398537,0.016220469,9,-78
7281,0.605525017,0,0,18.67666667,290.5555556,10121472,528,636664,6,12,24,701.6024591,286,702.5222222,1.28E-16,-0.915081907,0.403268029,0.5,0.866025404,1,0,6.55479124,6.556099464,0.034207406,7,-80.22222222
7282,0.604296982,0,0,29.846,301,10121472,327,636664,0,4,24,1099.228072,284,1099.86,1.28E-16,-0.995033996,-0.099535661,0.342020143,0.939692621,1,0,7.003272775,7.003846972,0.021833504,8,-78.4
7283,0.593513012,0,0,24.65,297,10121472,327,636664,0,4,24,1541.543681,285,1541.576667,1.28E-16,-0.742415825,-0.669939358,0.342020143,0.939692621,1,0,7.341188074,7.341209458,0.01556881,9,-78
7284,0.616237998,0,0,24.45383333,295.95,10121472,327,636664,0,4,24,1514.261525,287,1514.37025,1.28E-16,-0.73973593,-0.672897284,0.342020143,0.939692621,1,0,7.323343327,7.323415078,0.01584931,9,-77.19583333
7285,0.611127019,0,0,28.55844444,294.2666667,10121472,327,636664,0,4,24,1523.430297,294,1523.569778,1.28E-16,-0.747350752,-0.664429721,0.342020143,0.939692621,1,0,7.329376044,7.329467536,0.015753921,9,-78.84444444
7286,0.599675,0,0,33.74766667,292.9,10121472,327,636664,0,4,24,1507.947163,302,1508.134667,1.28E-16,-0.739171481,-0.673517277,0.342020143,0.939692621,1,0,7.319167444,7.319291697,0.015915677,9,-79.26666667
7287,0.642158985,0,0,47.16,297,10121472,327,636664,0,4,24,1576.120927,304,1576.15,1.28E-16,-0.777828811,-0.628476205,0.342020143,0.939692621,1,0,7.363356266,7.3633747,0.015227258,9,-81
7288,0.687151015,0,0,31.1828,301.8066667,10121472,414.1,636664,2.6,7.466666667,24,1096.967838,296,1097.830456,1.28E-16,-0.949732739,-0.313061855,0.412044522,0.911163713,1,0,7.00121633,7.002001671,0.02187849,8,-79.79111111
7289,0.694491029,0,0,20.16166667,307.6111111,10121472,405.1666667,636664,2.333333333,7.111111111,24,1031.816712,284,1032.906204,1.28E-16,-0.676089612,-0.736819406,0.404964282,0.914332505,1,0,6.940045021,6.941099339,0.023259945,8,-79.40740741
7290,0.700399995,0,0,25.96166667,305.3888889,10121472,360.5,636664,1,5.333333333,24,1212.901306,274,1213.955278,1.28E-16,-0.239402239,-0.970920475,0.369206147,0.929347524,1,0,7.101594672,7.102462547,0.019787265,9,-80
7291,0.689812005,0,0,33.05166667,303,10121472,327,636664,0,4,24,1424.13482,266,1425.006667,1.28E-16,-0.042524802,-0.999095411,0.342020143,0.939692621,1,0,7.262021699,7.262633276,0.016852337,9,-80.72222222
7292,0.657948971,0,0,33.71425,278.6527778,10121472,397,636664,2.4,4.4,24,1131.491654,262,1136.948528,1.28E-16,0.745714387,-0.666265753,0.984807753,0.173648178,1,0,7.032175488,7.036982383,0.021210939,8,-85.03333333
7293,0.629724026,0,0,20.575,247,10121472,502,636664,6,5,24,514.5632974,264,527.04,1.28E-16,0.582579651,0.812773616,0.173648178,-0.984807753,1,0,6.245260084,6.269172038,0.046641492,5,-89
7294,0.646602988,0,0,23.1225,251,10121472,502,636664,6,5,24,502.7499578,268,514.645,1.28E-16,0.579802127,0.814757322,0.173648178,-0.984807753,1,0,6.222080029,6.245418544,0.047737448,5,-89
7295,0.640479028,0,0,21.36055556,252.1666667,10121472,443.6666667,636664,4,4.666666667,24,874.0843086,270,882.8716667,1.28E-16,0.999785698,-0.020701647,0.866025404,-0.5,1,0,6.774320234,6.784311879,0.027457306,7,-86.77777778
7296,0.592414021,0,0,17.83666667,254.5,10121472,327,636664,0,4,24,1616.75301,271,1619.325,1.28E-16,-0.385670181,-0.922636717,0.342020143,0.939692621,1,0,7.388793435,7.390382025,0.014844568,9,-82.33333333
7297,0.60274899,0,0,25.46388889,242.5,10121472,385.3333333,636664,2,4.333333333,24,1307.409777,269,1315.666667,1.28E-16,0.428620884,-0.903484442,0.939692621,0.342020143,1,0,7.176567768,7.182858569,0.018356907,9,-88.11111111
7298,0.640613019,0,0,29.35833333,230.6666667,10121472,443.6666667,636664,4,4.666666667,24,908.301401,267,923.495,1.28E-16,0.996986467,-0.077575665,0.866025404,-0.5,1,0,6.812676613,6.829247642,0.026422947,8,-94.33333333
7299,0.659138024,0,0,29.52,219,10121472,502,636664,6,5,24,419.427881,264,442.81,1.28E-16,0.377408425,0.926046911,0.173648178,-0.984807753,1,0,6.041272957,6.095396543,0.057220803,5,-101
7300,0.658167005,0,0,29.92666667,221.6666667,10121472,502,636664,6,5,24,400.8665769,262,424.39,1.28E-16,0.322097714,0.946706429,0.173648178,-0.984807753,1,0,5.996120135,6.053006395,0.059870294,4,-86
7301,0.485693008,0.032349936,12.24181458,24.90571429,236.7142857,10121472,534,636664,0,4,24,212.2660552,204,213.9628571,0.157356187,-0.09504056,-0.995473401,0.64278761,0.766044443,1,0,5.362540472,5.370465256,0.113065652,2,-78
7302,0.384467006,0.712763926,17.68815389,27.4575,234.75,10121472,534,636664,0,4,24,180.9470016,205,182.5325,0.223521691,0.365582561,-0.930778916,0.64278761,0.766044443,1,0,5.203715445,5.212391764,0.132635521,1,-78.25
7303,0.393997014,0.578953458,20.39227728,33.75,252,10121472,534,636664,0,4,24,124.3642162,205,127.935,0.27725376,0.789985532,-0.613125483,0.64278761,0.766044443,1,0,4.83122323,4.859308401,0.192981555,0,-76
7304,0.424681008,0.90776997,24.71877368,23.45714286,251.1428571,10121472,534,636664,0,4,24,325.578447,205,329.1671429,0.279741185,0.448304739,-0.893880787,0.64278761,0.766044443,1,0,5.788670186,5.79959902,0.073714953,3,-76.28571429
7305,0.399053007,0.582006667,24.71877368,22.41714286,250.8571429,10121472,534,636664,0,4,24,79.90838166,205,85.04285714,0.235044907,0.354832959,-0.934929714,0.64278761,0.766044443,1,0,4.393317424,4.454845511,0.300343959,0,-72.71428571
7306,0.398341,0.147795473,24.71877368,20.06,250.8,10121472,534,636664,0,4,24,74.49152428,203,79.962,0.186831213,0.051458491,-0.998675134,0.64278761,0.766044443,1,0,4.324020389,4.393979909,0.322184301,0,-76
7307,0.465245008,0,0,31.83571429,197.6428571,10121472,534,636664,0,4,24,77.62513124,200,90.27142857,0.120665709,-0.350460007,-0.936577697,0.64278761,0.766044443,1,0,4.364691384,4.513837799,0.309178217,0,-65.78571429
7308,0.422829986,0,0,14.905,251,10121472,535,636664,0,4,24,91.36772923,197,95.865,0.06693364,-0.570163768,-0.821531057,-0.939692621,0.342020143,1,0,4.525777667,4.573318257,0.262674797,0,-76
7309,0.396097004,0,0,28.125,251.75,10121472,535,636664,0,4,24,254.949927,194,257.81,0.028037347,-0.577653473,-0.816282099,-0.939692621,0.342020143,1,0,5.544981828,5.556094202,0.094136132,2,-77.25
7310,0.341812998,0,0,35.13666667,252.5,10121472,884,636664,0,4,24,534.3635999,192,535.4783333,5.35E-05,-0.567212256,-0.823571646,0.5,0.866025404,1,0,6.282946142,6.285026176,0.044913239,6,-79
7311,0.32734099,0,0,37.34333333,253,10121472,884,636664,0,5,24,757.9071973,194,757.96,8.88E-18,-0.546941533,-0.837170807,0.5,0.866025404,1,0,6.6318795,6.631949075,0.031666146,7,-80.33333333
7312,0.312364012,0,0,41.18,254,10121472,884,636664,0,5,24,675.4303479,196,675.48,0.003081005,0.044322274,-0.999017285,0.5,0.866025404,1,0,6.516829483,6.516902883,0.035532901,7,-83
7313,0.384725988,0,0,40.95,253.75,10121472,884,636664,0,5,24,558.5412746,198,559.0925,0.003586752,-0.30814639,-0.951338952,0.5,0.866025404,1,0,6.327117296,6.328101949,0.042969071,6,-81
7314,0.36242801,0.077025119,8.540749676,40.614,253.6,10121472,534,636664,0,4,24,417.2390298,201,418.42,0.003586752,-0.693108364,-0.720833403,0.64278761,0.766044443,1,0,6.036053111,6.038872805,0.057520985,5,-81.8
7315,0.302529991,0.012643683,8.540749676,40.24,253.4,10121472,884,636664,0,5,24,509.858456,204,510.63,0.004502585,-0.542568867,-0.840011324,0.5,0.866025404,1,0,6.236092558,6.237601708,0.047071888,5,-81.8
7316,0.277619988,0,0,39.9975,253.5,10121472,884,636664,0,5,24,486.1973346,205,487.065,0.005879444,-0.667571976,-0.744545269,0.5,0.866025404,1,0,6.188669246,6.190448594,0.049362673,5,-81
7317,0.234267995,0,0,40.052,254.2,10121472,534,636664,0,4,24,471.2478457,203,472.196,0.012960907,-0.769807604,-0.638276001,0.64278761,0.766044443,1,0,6.157503945,6.159509679,0.050928615,5,-81.2
7318,0.209546998,0,0,39.196,253.4,10121472,884,636664,0,5,24,552.0325705,201,552.628,0.016001245,-0.629590684,-0.776927005,0.5,0.866025404,1,0,6.315416898,6.316492981,0.043475696,6,-81.4
7319,0.343775988,0.084510796,8.254298976,44.46555556,251.2222222,10121472,884,636664,0,5,24,554.1342327,202,554.5611111,0.048915809,-0.146715679,-0.989178705,0.5,0.866025404,1,0,6.319209945,6.319978614,0.043310805,6,-78.44444444
7320,0.446907997,0,0,42.386,246.8,10121472,622,636664,6,3,24,453.9851905,211,454.554,0.087370028,0.305026043,-0.95234401,-0.5,0.866025404,1,0,6.12026487,6.121514261,0.05286516,5,-75.2
7321,0.354508013,0.501663191,18.33373768,42.62857143,241,10121472,534,636664,0,3,24,487.1356064,214,487.7242857,0.167887651,0.110952696,-0.993825689,0.64278761,0.766044443,1,0,6.190593249,6.191798498,0.049267595,5,-77.71428571
7322,0.253535986,0.278884863,24.73951583,42.558,238.4,10121472,622,636664,6,3,24,320.8577055,216,321.046,0.212278098,0.672567692,-0.740035607,-0.5,0.866025404,1,0,5.774109539,5.774694392,0.074799512,3,-76.8
7323,0.257369995,0.492957668,25.99424391,36.7525,248.75,10121472,622,636664,6,3,24,289.4448618,216,289.73,0.245454348,0.508976761,-0.860780261,-0.5,0.866025404,1,0,5.671413754,5.672395001,0.082917347,3,-71.5
7324,0.262138009,0.17774676,21.51928436,44.92,240,10121472,152,636664,6,3,24,337.2852293,216,338.376,0.273479151,0.760990708,-0.648762779,-0.939692621,0.342020143,1,0,5.823889413,5.827108637,0.071156392,3,-75.2
7325,0.199121997,0.144039583,25.98646268,39.69666667,266.6666667,10121472,623,636664,6,3,24,100.7680349,217,109.7333333,0.244729046,0.528750794,-0.848777119,-0.5,-0.866025404,1,0,4.622696056,4.707124908,0.238170763,0,-73.33333333
7326,0.272320986,0.328416636,25.98646268,51.425,265,10121472,622,636664,6,3,24,83.77392193,217,86.14,0.162834565,0.185010449,-0.982736554,-0.5,0.866025404,1,0,4.439987971,4.467516021,0.286485331,0,-78
7327,0.294586986,0,0,40.14751603,233.0204327,10121472,445.75,636664,6,3,24,120.5524827,217,127.0370633,0.10828165,0.394657791,-0.918828182,-0.707106781,0.707106781,1,0,4.800346126,4.852319779,0.199083414,0,-67.96915064
7328,0.285501003,0,0,30.11,199.1666667,10121472,152,636664,6,3,24,190.2071383,217,196.5841667,0.076152725,0.919221207,-0.393741506,-0.939692621,0.342020143,1,0,5.253357334,5.286164654,0.126178229,1,-60
7329,0.291141003,0,0,45.49,200.5714286,10121472,152,636664,6,3,24,198.5389313,217,202.8185714,0.031442179,0.997943831,0.064094541,-0.939692621,0.342020143,1,0,5.296009362,5.317230242,0.120883092,1,-61.28571429
7330,0.312206,0,0,45.1975,200.25,10121472,152,636664,6,3,24,166.3933888,217,171.56,0.038134093,0.998141416,0.060940249,-0.939692621,0.342020143,1,0,5.120346664,5.150745002,0.144236499,1,-55.75
7331,0.309291005,0,0,46.09,200.6666667,10121472,152,636664,6,3,24,135.8686437,217,142.0533333,0.143009898,0.991777379,0.12797512,-0.939692621,0.342020143,1,0,4.919021661,4.963217521,0.176641197,0,-59.16666667
7332,0.284332991,0,0,48.98,199.25,10121472,152,636664,6,3,24,109.5430997,217,117.6425,0.183613257,0.993750366,0.111625307,-0.939692621,0.342020143,1,0,4.705405487,4.77611477,0.219091845,0,-60.75
7333,0.209444001,0.000591365,7.705312976,49.9325,199.25,10121472,152,636664,6,3,24,83.8789754,217,94.225,0.20414707,0.97540522,0.220419274,-0.939692621,0.342020143,1,0,4.441226423,4.556242512,0.286126525,0,-62
7334,0.35562399,0,0,23.14083333,197.6666667,10121472,152,636664,6,3,24,40.05046256,217,60.105,0.225621875,0.995050404,0.099371494,-0.939692621,0.342020143,1,0,3.714802104,4.112593696,0.599244,0,-55.25
7335,0.431676,0,0,24.218,203.4,10121472,152,636664,6,3,24,22.54518112,217,45.326,0.258672328,0.777598415,0.628761247,-0.939692621,0.342020143,1,0,3.158921176,3.835703359,1.064528992,0,-60.46666667
7336,0.325477988,0.07203982,20.06548368,30.096,216.8,10121472,152,636664,6,3,24,125.8877041,217,142.478,0.264491113,0.140200205,-0.990123175,-0.939692621,0.342020143,1,0,4.843302476,4.966181713,0.1906461,0,-62.6
7337,0.280912012,0.326221551,21.25116563,50.33,233.75,10121472,151,636664,6,3,24,180.4048227,217,180.9525,0.317032666,-0.808080076,-0.589072653,0.5,0.866025404,1,0,5.200731123,5.203745664,0.133034137,1,-73.5
7338,0.233404994,0.166461832,28.86294047,45.43,224,10121472,621,636664,6,3,24,347.8881264,217,348.52,0.374609334,-0.971867409,-0.235528636,0.866025404,-0.5,1,0,5.854751316,5.856560785,0.068987695,4,-82
7339,0.232389003,0.618700234,25.14016468,42.992,229,10121472,151,636664,6,3,24,283.264425,218,283.818,0.378377256,-0.220593294,-0.975365879,0.5,0.866025404,1,0,5.649904879,5.65185038,0.084726488,3,-72.8
7340,0.250445992,0.436732602,29.61347634,38.3,205,10121472,485,636664,6,3,24,598.5644948,217,600.73,0.379327483,0.998145725,-0.060869624,-0.64278761,0.766044443,1,0,6.39620355,6.39980884,0.04009593,6,-74
7341,0.345311999,0.037541477,39.64242122,43.85,201,10121472,188,636664,6,4,24,488.7171576,216,490.61,0.32303782,0.858920839,0.512108379,-1,-1.84E-16,1,0,6.193827995,6.197685719,0.049108159,5,-80
7342,0.434060991,0.018347279,17.21809654,41.88857143,201.2857143,10121472,401,636664,6,3,24,963.2535957,213,967.5757143,0.229892908,0.474737473,-0.880127452,-1,-1.84E-16,1,0,6.871354326,6.875826657,0.024915557,8,-76.85714286
7343,0.436273009,0.101511512,17.21809654,41.24,196,10121472,884,636664,0,5,24,933.2447281,209,935.415,0.147189016,0.53651587,-0.843890231,0.5,0.866025404,1,0,6.839738425,6.842058754,0.025716727,8,-77.5
7344,0.52075398,0,0,50.255,193,10121472,188,636664,6,4,24,408.371549,209,411.545,0.105717469,0.773872611,0.633341284,-1,-1.84E-16,1,0,6.014623176,6.022345291,0.05877001,4,-71
7345,0.425190002,0,0,45.415,191.5,10121472,913,636664,6,4,24,240.1632051,212,246.72,0.054404927,0.114616735,-0.993409787,-0.173648178,0.984807753,1,0,5.485473904,5.512299076,0.099932044,2,-75
7346,0.380804986,0,0,41.62571429,193.7142857,10121472,188,636664,6,4,24,314.6263886,214,319.17,0.015138827,0.964850204,-0.262800464,-1,-1.84E-16,1,0,5.7545592,5.768852105,0.07628095,3,-70
7347,0.29331401,0,0,35.73818182,187.5454545,10121472,188,636664,6,4,24,320.7410153,215,326.1318182,0.038334227,0.989491521,0.144590906,-1,-1.84E-16,1,0,5.773746922,5.790363203,0.074826726,3,-72.18181818
7348,0.298795015,0,0,24.18444444,202.7777778,10121472,119,636664,6,4,24,282.8695595,218,286.3066667,0.039917849,0.811332664,-0.584584731,0.984807753,0.173648178,1,0,5.648514835,5.66055017,0.08484476,3,-70.33333333
7349,0.301916003,0,0,31.88571429,207.4285714,10121472,188,636664,6,4,24,318.0303589,223,320.15,0.039917849,0.551954541,0.833874202,-1,-1.84E-16,1,0,5.765286267,5.771908304,0.075464493,3,-70.14285714
7350,0.437631011,0,0,40.5,204,10121472,188,636664,6,4,24,294.5365561,227,297.24,0.039917849,0.53085883,0.847460266,-1,-1.84E-16,1,0,5.688792539,5.697898531,0.081483943,3,-68
7351,0.474386007,0,0,39.67,214,10121472,485,636664,6,3,24,261.6966039,227,265.05,0.024779021,0.992880851,-0.119111776,-0.64278761,0.766044443,1,0,5.570999769,5.583684261,0.091709252,2,-59
7352,0.447001994,0,0,30.4475,217.75,10121472,119,636664,6,4,24,291.9118711,224,293.89,0.001583622,-0.167680735,-0.985841352,0.984807753,0.173648178,1,0,5.679871783,5.686602405,0.082216594,3,-68
7353,0.447376996,0,0,51.57,214,10121472,119,636664,6,4,24,339.1948525,223,340.895,1.35E-16,-0.668317875,-0.743875808,0.984807753,0.173648178,1,0,5.829518549,5.834503672,0.070755791,4,-67
7354,0.423043013,0,0,50.82333333,216.6666667,10121472,485,636664,6,3,24,241.2877714,224,244.45,1.35E-16,0.576337348,-0.817211883,-0.64278761,0.766044443,1,0,5.490126158,5.503093261,0.099466292,2,-65.66666667
7355,0.486759007,0,0,41.068,216.8,10121472,119,636664,6,4,24,275.9607381,224,278.24,1.35E-16,-0.965099792,-0.261882401,0.984807753,0.173648178,1,0,5.623875756,5.632071627,0.086968893,3,-68.6
7356,0.521604002,0,0,17.68857143,205,10121472,485,636664,6,3,24,160.4408043,224,169.2785714,1.34E-16,0.021550083,-0.99976777,-0.64278761,0.766044443,1,0,5.084138539,5.137435751,0.14958788,1,-66.42857143
7357,0.521480024,0,0,38.0625,198.25,10121472,485,636664,6,3,24,100.2582007,223,115.7775,0.000144372,0.898977373,-0.437995071,-0.64278761,0.766044443,1,0,4.617673697,4.760270415,0.239381912,0,-69
7358,0.521766007,0,0,38.728,199.8,10121472,485,636664,6,3,24,138.9700463,223,156.282,0.028756844,0.486950139,-0.873429769,-0.64278761,0.766044443,1,0,4.941428445,5.058040372,0.172699085,1,-71.6
7359,0.467662007,0,0,9.41,189.4166667,10121472,484,636664,6,3,24,87.48569635,226,117.8775,0.079634349,0.371720144,-0.928344836,-0.5,-0.866025404,1,0,4.482840916,4.778093551,0.274330556,0,-73.33333333
7360,0.361203015,0,0,14.46714286,191.1428571,10121472,485,636664,6,3,24,30.86127747,228,71.91,0.102685,0.225832123,-0.974166234,-0.64278761,0.766044443,1,0,3.4613914,4.289225804,0.77767355,0,-70.57142857
7361,0.293559015,0,0,13.89846154,191.5384615,10121472,484,636664,6,3,24,52.57254657,228,83.32615385,0.105648258,-0.693522474,-0.720434992,-0.5,-0.866025404,1,0,3.981036746,4.434692064,0.456512022,0,-64.07692308
7362,0.245871007,0.012348738,10.15355768,22.61,203.3636364,10121472,484,636664,6,3,24,78.60659229,228,94.81363636,0.105503886,-0.846605625,-0.532220739,-0.5,-0.866025404,1,0,4.377096907,4.562405017,0.3053179,0,-56.81818182
7363,0.233574003,0,0,28.54375,206.875,10121472,484,636664,6,3,24,96.89862959,228,108.92125,0.076891414,-0.924535782,-0.381095249,-0.5,-0.866025404,1,0,4.583932551,4.6997642,0.247681519,0,-56
7364,0.305096,0,0,36.9275,209.75,10121472,484,636664,6,3,24,131.1299544,229,139.0925,0.026013909,-0.953973873,-0.29988973,-0.5,-0.866025404,1,0,4.883785941,4.942302919,0.183024542,0,-59
7365,0.419019014,0,0,27.01888889,203.6666667,10121472,484,636664,6,3,24,160.7641389,229,169.2611111,0.002963258,-0.975759421,-0.218845958,-0.5,-0.866025404,1,0,5.086139342,5.137333206,0.149287024,1,-56.66666667
7366,0.441193998,0,0,21.30588235,199.1176471,10121472,484,636664,6,3,24,187.6645332,228,196.5223529,1.46E-16,-0.984756652,-0.173937739,-0.5,-0.866025404,1,0,5.239970481,5.285851757,0.127887776,1,-61.29411765
7367,0.463923007,0,0,6.677538462,198.5846154,10121472,484,636664,6,3,24,208.2969567,228,217.9586154,1.53E-16,-0.121074308,-0.992643447,-0.5,-0.866025404,1,0,5.343754089,5.388882741,0.115220118,2,-63.32307692
7368,0.546100974,0,0,18.08333333,225.5555556,10121472,484,636664,6,3,24,236.3609006,229,239.3611111,1.48E-16,-0.880913234,-0.473277797,-0.5,-0.866025404,1,0,5.46958177,5.482142422,0.101539636,2,-67.11111111
7369,0.582468987,0,0,21.70571429,235.4285714,10121472,484,636664,6,3,24,283.1651961,239,284.0785714,1.50E-16,-0.991492081,-0.130167017,-0.5,-0.866025404,1,0,5.649555745,5.652764831,0.084756179,3,-62.71428571
